"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.headstails","Approve","Reject"
"3IHWR4LC7D9KH887R0Z5NW9Q7JVI8Q","3NKEAEA7ZLZWYVWD8CP6NJECTQUWWX","Flip a coin!","mentally flip coins!","coins, random, mental, survey","$0.01","Thu Jan 10 22:27:12 PST 2019","104","BatchId:3496357;OriginalHitTemplateId:928390912;","60","259200","Sat Jan 12 23:45:11 PST 2019","","","3180JW2OT58ZCL641MI3CXALV0PJ5E","AY52II1OC5RZ1","Submitted","Thu Jan 10 22:29:01 PST 2019","Thu Jan 10 22:29:51 PST 2019","Sun Jan 13 22:29:51 PST 2019","","","","50","0% (0/0)","0% (0/0)","0% (0/0)","thhttthhthththhhthththththhhthhthhthhhththttthhthhhthththtthhththtththhthhthththtthhthtthththththtthththhthhthhhthttthhththththtthththhthththththththththththtthththththhtththhththththththhhthhththththththththththhththththttthhththththththtt"
"3IHWR4LC7D9KH887R0Z5NW9Q7JVI8Q","3NKEAEA7ZLZWYVWD8CP6NJECTQUWWX","Flip a coin!","mentally flip coins!","coins, random, mental, survey","$0.01","Thu Jan 10 22:27:12 PST 2019","104","BatchId:3496357;OriginalHitTemplateId:928390912;","60","259200","Sat Jan 12 23:45:11 PST 2019","","","32XVDSJFP0TXEWT2M0TXUIZQFKWM2N","A20AHJH4TKOCQV","Submitted","Thu Jan 10 22:49:22 PST 2019","Thu Jan 10 22:50:14 PST 2019","Sun Jan 13 22:50:14 PST 2019","","","","52","0% (0/0)","0% (0/0)","0% (0/0)","hththhhhthttttththttthtththtttttthhhththhtthththththhhhthththththtthtthththththhhthththhththhhththththhhhthththtttttttttthhthhhthhhthhttthhtththhhhthththhththththththththththththththt"
"3IHWR4LC7D9KH887R0Z5NW9Q7JVI8Q","3NKEAEA7ZLZWYVWD8CP6NJECTQUWWX","Flip a coin!","mentally flip coins!","coins, random, mental, survey","$0.01","Thu Jan 10 22:27:12 PST 2019","104","BatchId:3496357;OriginalHitTemplateId:928390912;","60","259200","Sat Jan 12 23:45:11 PST 2019","","","338JKRMM27V0RLNV8I6Z8VASAMNAH7","A1RADHEKIF76MU","Submitted","Thu Jan 10 22:33:38 PST 2019","Thu Jan 10 22:34:31 PST 2019","Sun Jan 13 22:34:31 PST 2019","","","","53","0% (0/0)","0% (0/0)","0% (0/0)","htthhtththththhhthththththhttttttttthhhhhhtththhththhthththththththhhhthhttttthttthththththhthththth"
"3IHWR4LC7D9KH887R0Z5NW9Q7JVI8Q","3NKEAEA7ZLZWYVWD8CP6NJECTQUWWX","Flip a coin!","mentally flip coins!","coins, random, mental, survey","$0.01","Thu Jan 10 22:27:12 PST 2019","104","BatchId:3496357;OriginalHitTemplateId:928390912;","60","259200","Sat Jan 12 23:45:11 PST 2019","","","33CID57105P2TW70QO6NDFPTLT43LB","A12RU0V9GCCNAF","Submitted","Thu Jan 10 22:30:50 PST 2019","Thu Jan 10 22:31:33 PST 2019","Sun Jan 13 22:31:33 PST 2019","","","","43","0% (0/0)","0% (0/0)","0% (0/0)","hhththththhhhththththhhthththththththhhhhthhtttttttthhththththththththththhhththththththththththththhthhththththhthhhthththththhththhthththtththththththhhthtththtttthththththththththt"
"3IHWR4LC7D9KH887R0Z5NW9Q7JVI8Q","3NKEAEA7ZLZWYVWD8CP6NJECTQUWWX","Flip a coin!","mentally flip coins!","coins, random, mental, survey","$0.01","Thu Jan 10 22:27:12 PST 2019","104","BatchId:3496357;OriginalHitTemplateId:928390912;","60","259200","Sat Jan 12 23:45:11 PST 2019","","","33CID57105P2TW70QO6NDFPTLTEL33","A1EK8YNHZHTW1J","Rejected","Thu Jan 10 23:41:34 PST 2019","Thu Jan 10 23:42:18 PST 2019","Sun Jan 13 23:42:18 PST 2019","","Thu Jan 10 23:45:10 PST 2019","Too few responses. Please put at least 100 t/h","44","0% (0/1)","0% (0/1)","0% (0/1)","t"
"3IHWR4LC7D9KH887R0Z5NW9Q7JVI8Q","3NKEAEA7ZLZWYVWD8CP6NJECTQUWWX","Flip a coin!","mentally flip coins!","coins, random, mental, survey","$0.01","Thu Jan 10 22:27:12 PST 2019","104","BatchId:3496357;OriginalHitTemplateId:928390912;","60","259200","Sat Jan 12 23:45:11 PST 2019","","","34T446B1C1AD90EXUOV58Y1ZO8N0CE","A2G5GGLXD2KSZS","Submitted","Fri Jan 11 00:38:23 PST 2019","Fri Jan 11 00:39:18 PST 2019","Mon Jan 14 00:39:18 PST 2019","","","","55","0% (0/0)","0% (0/0)","0% (0/0)","h"
"3IHWR4LC7D9KH887R0Z5NW9Q7JVI8Q","3NKEAEA7ZLZWYVWD8CP6NJECTQUWWX","Flip a coin!","mentally flip coins!","coins, random, mental, survey","$0.01","Thu Jan 10 22:27:12 PST 2019","104","BatchId:3496357;OriginalHitTemplateId:928390912;","60","259200","Sat Jan 12 23:45:11 PST 2019","","","36TFCYNS456CNYVOJSYDS3LQB76XH8","ANEOR9PWK87K","Submitted","Thu Jan 10 23:45:56 PST 2019","Thu Jan 10 23:46:51 PST 2019","Sun Jan 13 23:46:51 PST 2019","","","","55","0% (0/0)","0% (0/0)","0% (0/0)","ththhhththththtthtththtththththththththhthhthhttththhtthhthhhhthhthhtthtththttthththhthhttthhhthhttthhthhhthhhthhhthhththhththththththththhtht"
"3IHWR4LC7D9KH887R0Z5NW9Q7JVI8Q","3NKEAEA7ZLZWYVWD8CP6NJECTQUWWX","Flip a coin!","mentally flip coins!","coins, random, mental, survey","$0.01","Thu Jan 10 22:27:12 PST 2019","104","BatchId:3496357;OriginalHitTemplateId:928390912;","60","259200","Sat Jan 12 23:45:11 PST 2019","","","37C0GNLMHGZIS36QW96X15T8MB4D6B","A16ZE0H0T8NKZY","Submitted","Thu Jan 10 22:33:55 PST 2019","Thu Jan 10 22:34:53 PST 2019","Sun Jan 13 22:34:53 PST 2019","","","","58","0% (0/0)","0% (0/0)","0% (0/0)","htthtthhhhthththhhhhhththththhhhhthththhhhhhthththththhhhhththhhhhhhththhhhhththhhthhhhhhththhhthhthhththhhhhhthhthththhhhhhhththttththththththhththhththttththththhthththhthththhthhththhththhthththhthhthhththhthhthhthhththhthhhthhtttttttttttttttttttt"
"3IHWR4LC7D9KH887R0Z5NW9Q7JVI8Q","3NKEAEA7ZLZWYVWD8CP6NJECTQUWWX","Flip a coin!","mentally flip coins!","coins, random, mental, survey","$0.01","Thu Jan 10 22:27:12 PST 2019","104","BatchId:3496357;OriginalHitTemplateId:928390912;","60","259200","Sat Jan 12 23:45:11 PST 2019","","","39GXDJN2OUARQYP0G93PR5V6SD9V8P","A3JEM05G181BNU","Submitted","Thu Jan 10 23:54:12 PST 2019","Thu Jan 10 23:54:59 PST 2019","Sun Jan 13 23:54:59 PST 2019","","","","47","0% (0/0)","0% (0/0)","0% (0/0)","ththtththththhthhthththththththhhthtttttththhthhthththththtthtthttttttttttttttththththththththththththththtthhhhththththtthhtthttthththhhththththththhthththhththththtthththththhthththhthththhththhththhthttttththh"
"3IHWR4LC7D9KH887R0Z5NW9Q7JVI8Q","3NKEAEA7ZLZWYVWD8CP6NJECTQUWWX","Flip a coin!","mentally flip coins!","coins, random, mental, survey","$0.01","Thu Jan 10 22:27:12 PST 2019","104","BatchId:3496357;OriginalHitTemplateId:928390912;","60","259200","Sat Jan 12 23:45:11 PST 2019","","","39PAAFCODNWAOIHOJ7EKI1RT6QRTV9","A21EZISIJ3JPSW","Submitted","Thu Jan 10 23:29:52 PST 2019","Thu Jan 10 23:30:46 PST 2019","Sun Jan 13 23:30:46 PST 2019","","","","54","0% (0/0)","0% (0/0)","0% (0/0)","tttttttttttttttttttthhhththhhththththhhthththhthththththththththththththththhhththttththhhthththththhththththththhhhhhhhhtthththhththththththththththththththththth"
