"3IHWR4LC7D9KH887R0Z5NW9Q7JVI8Q","3NKEAEA7ZLZWYVWD8CP6NJECTQUWWX","Flip a coin!","mentally flip coins!","coins, random, mental, survey","$0.01","Thu Jan 10 22:27:12 PST 2019","112","BatchId:3496357;OriginalHitTemplateId:928390912;","60","259200","Sun Jan 13 11:10:15 PST 2019","","","30OG32W0SV7VRUQIRL3Y9YXFHEHEN4","A12GVU3GSJSSHD","Approved","Fri Jan 11 06:16:47 PST 2019","Fri Jan 11 06:17:41 PST 2019","Mon Jan 14 06:17:41 PST 2019","Fri Jan 11 08:29:56 PST 2019","","","54","100% (1/1)","100% (1/1)","100% (1/1)","hththhhttthhthhhhttttthhhthththhttthhthhthththhhttthhhthththhhtttthhhthhththhththththhthhhthththhhttthhhhttthhhhththththhhhhhthhhthhhththththhhhhthththhhththth"
"3IHWR4LC7D9KH887R0Z5NW9Q7JVI8Q","3NKEAEA7ZLZWYVWD8CP6NJECTQUWWX","Flip a coin!","mentally flip coins!","coins, random, mental, survey","$0.01","Thu Jan 10 22:27:12 PST 2019","112","BatchId:3496357;OriginalHitTemplateId:928390912;","60","259200","Sun Jan 13 11:10:15 PST 2019","","","3180JW2OT58ZCL641MI3CXALV0PJ5E","AY52II1OC5RZ1","Approved","Thu Jan 10 22:29:01 PST 2019","Thu Jan 10 22:29:51 PST 2019","Sun Jan 13 22:29:51 PST 2019","Fri Jan 11 08:29:56 PST 2019","","","50","100% (1/1)","100% (1/1)","100% (1/1)","thhttthhthththhhthththththhhthhthhthhhththttthhthhhthththtthhththtththhthhthththtthhthtthththththtthththhthhthhhthttthhththththtthththhthththththththththththtthththththhtththhththththththhhthhththththththththththhththththttthhththththththtt"
"3IHWR4LC7D9KH887R0Z5NW9Q7JVI8Q","3NKEAEA7ZLZWYVWD8CP6NJECTQUWWX","Flip a coin!","mentally flip coins!","coins, random, mental, survey","$0.01","Thu Jan 10 22:27:12 PST 2019","112","BatchId:3496357;OriginalHitTemplateId:928390912;","60","259200","Sun Jan 13 11:10:15 PST 2019","","","3180JW2OT58ZCL641MI3CXALV125JF","A169WOY6V57WGX","Approved","Fri Jan 11 04:27:27 PST 2019","Fri Jan 11 04:28:20 PST 2019","Mon Jan 14 04:28:20 PST 2019","Fri Jan 11 08:29:56 PST 2019","","","53","100% (2/2)","100% (2/2)","100% (2/2)","hththththththththththththththththththththththththththththththththhththththththhthththththththththththththththththththththththththththththththththththththththththhththhthththhthhht"
"3IHWR4LC7D9KH887R0Z5NW9Q7JVI8Q","3NKEAEA7ZLZWYVWD8CP6NJECTQUWWX","Flip a coin!","mentally flip coins!","coins, random, mental, survey","$0.01","Thu Jan 10 22:27:12 PST 2019","112","BatchId:3496357;OriginalHitTemplateId:928390912;","60","259200","Sun Jan 13 11:10:15 PST 2019","","","3180JW2OT58ZCL641MI3CXALW365JO","A16RNO7F5Z4KB0","Approved","Fri Jan 11 13:10:37 PST 2019","Fri Jan 11 13:11:33 PST 2019","Mon Jan 14 13:11:33 PST 2019","Sat Jan 12 08:48:45 PST 2019","","","56","100% (1/1)","100% (1/1)","100% (1/1)","hhtthhttthhtthhttthhhhttthhhhhttttthhhhhttththththththttthhhhhhttttthhthththththtttthhhthththhtthh"
"3IHWR4LC7D9KH887R0Z5NW9Q7JVI8Q","3NKEAEA7ZLZWYVWD8CP6NJECTQUWWX","Flip a coin!","mentally flip coins!","coins, random, mental, survey","$0.01","Thu Jan 10 22:27:12 PST 2019","112","BatchId:3496357;OriginalHitTemplateId:928390912;","60","259200","Sun Jan 13 11:10:15 PST 2019","","","31EUONYN2WZUBQCGNQSLORL67JJOVT","A1LEWF3XCAKF39","Approved","Fri Jan 11 05:20:37 PST 2019","Fri Jan 11 05:21:15 PST 2019","Mon Jan 14 05:21:15 PST 2019","Fri Jan 11 08:29:56 PST 2019","","","38","100% (1/1)","100% (1/1)","100% (1/1)","hthththththththtthththththththththththththththtththththththththththththththththththththththththtthththththththththththththththththththththththththththhthththththtththhththtththth"
"3IHWR4LC7D9KH887R0Z5NW9Q7JVI8Q","3NKEAEA7ZLZWYVWD8CP6NJECTQUWWX","Flip a coin!","mentally flip coins!","coins, random, mental, survey","$0.01","Thu Jan 10 22:27:12 PST 2019","112","BatchId:3496357;OriginalHitTemplateId:928390912;","60","259200","Sun Jan 13 11:10:15 PST 2019","","","31IBVUNM9TV05DZNON9V1XCSFI8VFU","AZ6M0MDK5U9N2","Approved","Fri Jan 11 02:34:05 PST 2019","Fri Jan 11 02:34:38 PST 2019","Mon Jan 14 02:34:38 PST 2019","Fri Jan 11 08:29:56 PST 2019","","","33","100% (1/1)","100% (1/1)","100% (1/1)","hthththththththhhhthththththththtttthththththhtthththththhhthththththtthththththhththththttthththttttththththhtht"
"3IHWR4LC7D9KH887R0Z5NW9Q7JVI8Q","3NKEAEA7ZLZWYVWD8CP6NJECTQUWWX","Flip a coin!","mentally flip coins!","coins, random, mental, survey","$0.01","Thu Jan 10 22:27:12 PST 2019","112","BatchId:3496357;OriginalHitTemplateId:928390912;","60","259200","Sun Jan 13 11:10:15 PST 2019","","","32XVDSJFP0TXEWT2M0TXUIZQFKWM2N","A20AHJH4TKOCQV","Approved","Thu Jan 10 22:49:22 PST 2019","Thu Jan 10 22:50:14 PST 2019","Sun Jan 13 22:50:14 PST 2019","Fri Jan 11 08:29:57 PST 2019","","","52","100% (1/1)","100% (1/1)","100% (1/1)","hththhhhthttttththttthtththtttttthhhththhtthththththhhhthththththtthtthththththhhthththhththhhththththhhhthththtttttttttthhthhhthhhthhttthhtththhhhthththhththththththththththththththt"
"3IHWR4LC7D9KH887R0Z5NW9Q7JVI8Q","3NKEAEA7ZLZWYVWD8CP6NJECTQUWWX","Flip a coin!","mentally flip coins!","coins, random, mental, survey","$0.01","Thu Jan 10 22:27:12 PST 2019","112","BatchId:3496357;OriginalHitTemplateId:928390912;","60","259200","Sun Jan 13 11:10:15 PST 2019","","","338JKRMM27V0RLNV8I6Z8VASAMNAH7","A1RADHEKIF76MU","Approved","Thu Jan 10 22:33:38 PST 2019","Thu Jan 10 22:34:31 PST 2019","Sun Jan 13 22:34:31 PST 2019","Fri Jan 11 08:29:57 PST 2019","","","53","100% (1/1)","100% (1/1)","100% (1/1)","htthhtththththhhthththththhttttttttthhhhhhtththhththhthththththththhhhthhttttthttthththththhthththth"
"3IHWR4LC7D9KH887R0Z5NW9Q7JVI8Q","3NKEAEA7ZLZWYVWD8CP6NJECTQUWWX","Flip a coin!","mentally flip coins!","coins, random, mental, survey","$0.01","Thu Jan 10 22:27:12 PST 2019","112","BatchId:3496357;OriginalHitTemplateId:928390912;","60","259200","Sun Jan 13 11:10:15 PST 2019","","","339ANSOTR6Y6ZT71QR192LE3GENKIN","A20ZWJLXXVD4UC","Approved","Fri Jan 11 14:12:49 PST 2019","Fri Jan 11 14:13:39 PST 2019","Mon Jan 14 14:13:39 PST 2019","Sat Jan 12 08:48:45 PST 2019","","","50","100% (1/1)","100% (1/1)","100% (1/1)","hththththththththththhthththththththththththththththththhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhtttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttthhhhhhhhhhhh"
"3IHWR4LC7D9KH887R0Z5NW9Q7JVI8Q","3NKEAEA7ZLZWYVWD8CP6NJECTQUWWX","Flip a coin!","mentally flip coins!","coins, random, mental, survey","$0.01","Thu Jan 10 22:27:12 PST 2019","112","BatchId:3496357;OriginalHitTemplateId:928390912;","60","259200","Sun Jan 13 11:10:15 PST 2019","","","33CID57105P2TW70QO6NDFPTLT43LB","A12RU0V9GCCNAF","Approved","Thu Jan 10 22:30:50 PST 2019","Thu Jan 10 22:31:33 PST 2019","Sun Jan 13 22:31:33 PST 2019","Fri Jan 11 08:29:57 PST 2019","","","43","100% (2/2)","100% (2/2)","100% (2/2)","hhththththhhhththththhhthththththththhhhhthhtttttttthhththththththththththhhththththththththththththhthhththththhthhhthththththhththhthththtththththththhhthtththtttthththththththththt"
